month,town,distance_to_nearest_mrt,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,remaining_lease,latitude,longitude
2012-05,GEYLANG,0.5857408868660577,06 TO 10,52.0,Standard,1971,293000.0,,1.30958685472025,103.876268688319
2012-05,GEYLANG,0.5032724695961073,01 TO 05,60.3,Standard,1967,296000.0,,1.33142362640009,103.887410301919
2012-05,GEYLANG,0.533569246301215,06 TO 10,60.3,Standard,1967,298000.0,,1.33119721401346,103.886976681713
2012-05,GEYLANG,0.46400773524073574,01 TO 05,60.0,Standard,1967,298000.0,,1.33018852048052,103.887508672167
2012-05,GEYLANG,0.42368391358407315,06 TO 10,56.0,Standard,1969,298000.0,,1.32472311721669,103.886685702383
2012-05,GEYLANG,0.2625669832283217,01 TO 05,64.0,Simplified,2000,298000.0,,1.32955256858874,103.90122860971
2012-05,GEYLANG,0.18100071093861567,06 TO 10,56.0,Standard,1969,301500.0,,1.32606517030891,103.888432857776
2012-05,GEYLANG,0.46400773524073574,06 TO 10,60.0,Standard,1967,305000.0,,1.33018852048052,103.887508672167
2012-05,GEYLANG,0.6032459740782269,01 TO 05,60.0,Standard,1969,305000.0,,1.3098424693903,103.876528679282
2012-05,GEYLANG,0.6149970261599896,06 TO 10,60.0,Standard,1969,305000.0,,1.30920455643701,103.876390559433
2012-05,GEYLANG,0.5888349122337113,06 TO 10,56.0,Standard,1969,306888.0,,1.30952911256651,103.876275421917
2012-05,GEYLANG,0.1785916180682696,06 TO 10,66.0,Improved,1982,308000.0,,1.32029253511763,103.901355995305
2012-05,GEYLANG,0.34090100119554834,06 TO 10,66.0,Standard,1971,309000.0,,1.32767695905654,103.886264654446
2012-05,GEYLANG,0.6006012335176338,06 TO 10,61.0,Standard,1971,310000.0,,1.30989594543466,103.876520945029
2012-05,GEYLANG,0.3821332297624306,11 TO 15,58.0,Standard,1972,311000.0,,1.32817733374331,103.886486362837
2012-05,GEYLANG,0.3079628872951439,06 TO 10,59.0,Standard,1967,320000.0,,1.32740031002016,103.887203611284
2012-05,GEYLANG,0.38979555956887274,01 TO 05,68.0,New Generation,1985,323000.0,,1.32968232343152,103.885407993595
2012-05,GEYLANG,0.1785916180682696,06 TO 10,66.0,Improved,1982,325000.0,,1.32029253511763,103.901355995305
2012-05,GEYLANG,0.3983652134351399,11 TO 15,65.0,Improved,1977,339000.0,,1.31620854709927,103.879188320414
2012-05,GEYLANG,0.6591057188884104,11 TO 15,65.0,Improved,1975,346000.0,,1.32170329030889,103.886195689242
2012-05,GEYLANG,0.08080577083471971,01 TO 05,62.0,Standard,1969,362000.0,,1.32218898844635,103.871612008197
2012-05,GEYLANG,0.4512481173387215,01 TO 05,84.0,Simplified,1985,380000.0,,1.31675861430335,103.886811248047
2012-05,GEYLANG,1.131093805048866,06 TO 10,65.0,Improved,1976,385000.0,,1.30633784011654,103.898772934564
2012-05,GEYLANG,0.4512481173387215,01 TO 05,84.0,Simplified,1985,385000.0,,1.31675861430335,103.886811248047
2012-05,GEYLANG,0.4512481173387215,01 TO 05,84.0,Simplified,1985,393000.0,,1.31675861430335,103.886811248047
2012-05,GEYLANG,0.4512481173387215,06 TO 10,84.0,Simplified,1985,395000.0,,1.31675861430335,103.886811248047
2012-05,GEYLANG,0.4512481173387215,11 TO 15,84.0,Simplified,1985,410000.0,,1.31675861430335,103.886811248047
2012-05,GEYLANG,0.4512481173387215,01 TO 05,90.0,Simplified,1985,410000.0,,1.31675861430335,103.886811248047
2012-05,GEYLANG,0.4512481173387215,11 TO 15,84.0,Simplified,1986,413000.0,,1.31675861430335,103.886811248047
2012-05,GEYLANG,0.23527666590629603,11 TO 15,60.0,Model A,2007,419000.0,,1.32018325530871,103.90080491512
2012-05,GEYLANG,0.22187264251887995,01 TO 05,60.0,Model A,2006,430000.0,,1.32110753889088,103.901372601594
2012-05,GEYLANG,0.41570784181112946,01 TO 05,91.0,New Generation,1985,435000.0,,1.32431790221284,103.886029185003
2012-05,GEYLANG,0.44381371186911267,11 TO 15,88.0,Improved,1975,435000.0,,1.31677222806622,103.878780793591
2012-05,GEYLANG,0.25152781435921817,11 TO 15,60.0,Model A,2006,454000.0,,1.32101348298356,103.900972794677
2012-05,GEYLANG,0.4512481173387215,01 TO 05,122.0,Improved,1988,454000.0,,1.31675861430335,103.886811248047
2012-05,GEYLANG,0.27612038801130995,01 TO 05,91.0,New Generation,1978,493000.0,,1.32228655863065,103.902720513959
2012-05,GEYLANG,0.4790590731555452,01 TO 05,106.0,Model A,1997,515000.0,,1.32999792006149,103.88704797679
2012-05,GEYLANG,0.3626639839757732,11 TO 15,92.0,New Generation,1976,520000.0,,1.31962127621421,103.896076067514
2012-05,GEYLANG,0.5003080723549037,06 TO 10,108.0,Model A,1983,525000.0,,1.31755699491525,103.887130250228
2012-05,GEYLANG,0.14414219730136538,01 TO 05,104.0,Model A,1984,535000.0,,1.30730729862781,103.889390130934
2012-05,GEYLANG,0.1532026842611091,01 TO 05,85.0,Model A,2005,540000.0,,1.34182875469514,103.960182979639
2012-05,GEYLANG,0.1785916180682696,06 TO 10,123.0,Standard,1977,543000.0,,1.32029253511763,103.901355995305
2012-05,GEYLANG,0.41570784181112946,11 TO 15,100.0,Model A,1997,550000.0,,1.32431790221284,103.886029185003
2012-05,GEYLANG,0.4584032387509719,06 TO 10,118.0,Improved,1980,556000.0,,1.32275605425694,103.88323521219
2012-05,GEYLANG,0.5249188408532848,16 TO 20,107.0,Model A,1984,577000.0,,1.31822661859534,103.897854941374
2012-05,GEYLANG,0.4512481173387215,01 TO 05,146.0,Maisonette,1986,595000.0,,1.31675861430335,103.886811248047
2012-05,GEYLANG,0.4512481173387215,01 TO 05,146.0,Maisonette,1986,610000.0,,1.31675861430335,103.886811248047
2012-05,GEYLANG,0.3180890506477803,06 TO 10,102.0,Model A,1998,620000.0,,1.30894452962256,103.883530101124
2012-05,GEYLANG,0.4512481173387215,11 TO 15,146.0,Maisonette,1986,620000.0,,1.31675861430335,103.886811248047
2012-05,GEYLANG,0.4512481173387215,11 TO 15,146.0,Maisonette,1986,620008.0,,1.31675861430335,103.886811248047
2012-05,GEYLANG,0.3180890506477803,16 TO 20,102.0,Model A,1998,623000.0,,1.30894452962256,103.883530101124
2012-05,GEYLANG,1.131093805048866,01 TO 05,118.0,Improved,1981,623000.0,,1.30633784011654,103.898772934564
2012-05,GEYLANG,0.1785916180682696,11 TO 15,90.0,Model A,2007,642000.0,,1.32029253511763,103.901355995305
2012-05,GEYLANG,0.23527666590629603,06 TO 10,90.0,Model A,2007,653000.0,,1.32018325530871,103.90080491512
2012-05,GEYLANG,0.1532026842611091,16 TO 20,93.0,Model A,2005,673000.0,,1.34182875469514,103.960182979639
2012-05,GEYLANG,0.5912694256878379,01 TO 05,132.0,Model A,1983,675000.0,,1.31830919498771,103.887754005604
2012-05,GEYLANG,0.4157319828166492,11 TO 15,132.0,Model A,1984,700000.0,,1.31744387800501,103.886373732265
2012-05,GEYLANG,0.25057660885611427,06 TO 10,149.0,Maisonette,1985,745000.0,,1.31795272075266,103.901609990635
2012-05,GEYLANG,0.35342283386935064,11 TO 15,145.0,Apartment,1987,747388.0,,1.3163505230505,103.885938847008
2012-05,GEYLANG,0.22187264251887995,01 TO 05,110.0,Improved,2006,748000.0,,1.32110753889088,103.901372601594
2012-05,GEYLANG,0.19621964197160344,01 TO 05,114.0,Improved,2000,757000.0,,1.30787056219408,103.883192164927
2012-05,GEYLANG,0.19577056935237078,16 TO 20,110.0,Improved,2006,778000.0,,1.32117164370394,103.901772831996
2012-05,HOUGANG,0.9222960130610534,06 TO 10,59.0,Improved,1975,280000.0,,1.36313720753256,103.893184540903
2012-05,HOUGANG,0.9623820687400041,06 TO 10,60.0,Improved,1985,301000.0,,1.3701440065551,103.883968140531
2012-05,HOUGANG,0.8106195031624921,06 TO 10,59.0,Improved,1975,305000.0,,1.36413097349222,103.89300132385
2012-05,HOUGANG,0.9623820687400041,01 TO 05,60.0,Improved,1985,305000.0,,1.3701440065551,103.883968140531
2012-05,HOUGANG,0.9222960130610534,11 TO 15,59.0,Improved,1975,309000.0,,1.36313720753256,103.893184540903
2012-05,HOUGANG,0.7905842024071654,01 TO 05,71.0,New Generation,1984,315000.0,,1.35807253232842,103.891946844004
2012-05,HOUGANG,0.865808992044002,01 TO 05,64.0,Simplified,1986,315000.0,,1.37146350071011,103.884744573963
2012-05,HOUGANG,0.9136272672780655,01 TO 05,64.0,Simplified,1988,318000.0,,1.37112901642432,103.8843188702
2012-05,HOUGANG,1.220636385910822,01 TO 05,69.0,Improved,1988,323000.0,,1.37240804310722,103.881598248704
2012-05,HOUGANG,1.3993334262807622,01 TO 05,60.0,Improved,1987,325000.0,,1.37169878879803,103.879948293051
2012-05,HOUGANG,1.000918815023507,01 TO 05,74.0,Model A,1987,327000.0,,1.37378501535751,103.883849096326
2012-05,HOUGANG,1.2591134418560865,01 TO 05,64.0,Simplified,1986,327000.0,,1.37056742582058,103.880591936414
2012-05,HOUGANG,0.9153958795588915,06 TO 10,66.0,New Generation,1982,330000.0,,1.35290845840879,103.888972338303
2012-05,HOUGANG,0.7371656488183239,06 TO 10,67.0,New Generation,1986,330000.0,,1.36553095979945,103.889460635529
2012-05,HOUGANG,0.5159786458923262,01 TO 05,67.0,New Generation,1983,330000.0,,1.36830683201861,103.895987624672
2012-05,HOUGANG,0.996943566714432,11 TO 15,60.0,Improved,1985,336000.0,,1.36984770803551,103.883701202398
2012-05,HOUGANG,0.18732641411246007,01 TO 05,74.0,Model A,1984,340000.0,,1.35938669669059,103.88663487809
2012-05,HOUGANG,0.6474389281727857,06 TO 10,67.0,New Generation,1982,341000.0,,1.36620554681345,103.895152424666
2012-05,HOUGANG,0.9405912102974163,01 TO 05,74.0,Model A,1987,343800.0,,1.3764920735414,103.885771949604
2012-05,HOUGANG,0.8794933804497229,06 TO 10,67.0,New Generation,1981,345000.0,,1.35240984227777,103.886491570367
2012-05,HOUGANG,1.1488612123699409,06 TO 10,74.0,Model A,1987,351000.0,,1.3733793738112,103.882388337974
2012-05,HOUGANG,0.9623820687400041,06 TO 10,69.0,Improved,1985,352000.0,,1.3701440065551,103.883968140531
2012-05,HOUGANG,0.7932531778727075,01 TO 05,85.0,Simplified,1989,370000.0,,1.37361830380888,103.885748856217
2012-05,HOUGANG,0.8305663516280296,01 TO 05,93.0,New Generation,1984,370000.0,,1.35937034964577,103.892587549209
2012-05,HOUGANG,0.7991935761235536,01 TO 05,82.0,Improved,1975,370000.0,,1.3626577042511,103.891921506467
2012-05,HOUGANG,0.9917160423066294,01 TO 05,81.0,New Generation,1984,377000.0,,1.35277393315533,103.890093177026
2012-05,HOUGANG,0.7340621007341804,01 TO 05,91.0,New Generation,1986,380000.0,,1.37210569373169,103.899099276298
2012-05,HOUGANG,1.185101618755316,01 TO 05,85.0,Model A2,2003,382000.0,,1.38003179108977,103.880971331232
2012-05,HOUGANG,0.7033604667168505,01 TO 05,96.0,New Generation,1985,385000.0,,1.3649231962434,103.889379532965
2012-05,HOUGANG,0.6993826461892743,01 TO 05,91.0,New Generation,1984,385000.0,,1.36030661772127,103.891453683047
2012-05,HOUGANG,0.6815940806769595,01 TO 05,91.0,New Generation,1985,385000.0,,1.37044549024151,103.898588733978
2012-05,HOUGANG,1.2998345193902634,06 TO 10,84.0,Simplified,1987,385000.0,,1.37021230394545,103.879116218813
2012-05,HOUGANG,1.2511550327372847,01 TO 05,84.0,Simplified,1987,386000.0,,1.37212724286355,103.881301012952
2012-05,HOUGANG,1.1256227259607394,01 TO 05,85.0,Model A2,2004,389000.0,,1.38119524848792,103.880066269687
2012-05,HOUGANG,0.544261491473183,01 TO 05,84.0,Simplified,1988,390000.0,,1.37575573049314,103.890287905548
2012-05,HOUGANG,0.3278123062232296,06 TO 10,74.0,Model A,1986,390000.0,,1.37372091177119,103.890706989878
2012-05,HOUGANG,0.7618901962787705,01 TO 05,93.0,New Generation,1993,390000.0,,1.36476465177918,103.894218784179
2012-05,HOUGANG,0.7720183667752697,01 TO 05,91.0,New Generation,1984,390000.0,,1.3522029527063,103.880173191904
2012-05,HOUGANG,0.8393687625458739,01 TO 05,92.0,New Generation,1984,392000.0,,1.35738897663765,103.892167860466
2012-05,HOUGANG,0.4910681632600267,01 TO 05,84.0,Simplified,1986,393000.0,,1.37221124042577,103.888189505076
2012-05,HOUGANG,1.1447257701113345,01 TO 05,92.0,Model A2,1997,398000.0,,1.3502542591897,103.887795306397
2012-05,HOUGANG,0.544261491473183,06 TO 10,84.0,Simplified,1988,400000.0,,1.37575573049314,103.890287905548
2012-05,HOUGANG,0.8391485155139004,01 TO 05,96.0,New Generation,1985,403000.0,,1.36016521545473,103.892711655243
2012-05,HOUGANG,0.40377996111365666,01 TO 05,84.0,Simplified,1986,405000.0,,1.37239536533304,103.889038095817
2012-05,HOUGANG,0.4014850732159451,01 TO 05,88.0,Simplified,1987,408000.0,,1.37482327911595,103.8913669297
2012-05,HOUGANG,0.6430563213400422,01 TO 05,101.0,Model A,2000,410000.0,,1.36268196108362,103.890391265295
2012-05,HOUGANG,1.0481754258856155,01 TO 05,103.0,Model A,1984,410000.0,,1.35085299679097,103.88632991316
2012-05,HOUGANG,1.25793379004654,06 TO 10,85.0,Model A2,2003,412000.0,,1.37956353427971,103.880454374163
2012-05,HOUGANG,0.8808987904727479,06 TO 10,84.0,Simplified,1987,412000.0,,1.37217287844953,103.884645831522
2012-05,HOUGANG,0.9823465663846654,01 TO 05,85.0,Model A2,2004,415000.0,,1.38198270653355,103.881217675808
2012-05,HOUGANG,0.6128464308285738,01 TO 05,103.0,Model A,1992,416000.0,,1.37816186090289,103.890689988712
2012-05,HOUGANG,0.5871722671983429,01 TO 05,103.0,Model A,1992,418000.0,,1.37814103956038,103.891257788208
2012-05,HOUGANG,1.1256227259607394,06 TO 10,85.0,Model A2,2004,419000.0,,1.38119524848792,103.880066269687
2012-05,HOUGANG,0.6081248589333835,01 TO 05,105.0,Model A,1991,420000.0,,1.37752800104625,103.89360316857
2012-05,HOUGANG,1.323916398911925,01 TO 05,90.0,Model A,2003,420000.0,,1.37951135577177,103.879376827002
2012-05,HOUGANG,0.7912015540198762,01 TO 05,104.0,Model A,1987,420000.0,,1.37633401164513,103.887398856113
2012-05,HOUGANG,1.1047774142315905,01 TO 05,101.0,Model A,1998,423000.0,,1.37558451584825,103.883516297929
2012-05,HOUGANG,0.39340277915985505,06 TO 10,103.0,Model A,1991,425000.0,,1.37948875169894,103.893848534648
2012-05,HOUGANG,0.5727926767367477,01 TO 05,91.0,New Generation,1985,425000.0,,1.37443833237067,103.896698366692
2012-05,HOUGANG,0.7612672152447785,01 TO 05,104.0,Model A,1987,427000.0,,1.37596449465842,103.887423583259
2012-05,HOUGANG,0.5472741195053311,01 TO 05,91.0,New Generation,1986,428000.0,,1.37490432858877,103.895995982843
2012-05,HOUGANG,0.665735064679756,01 TO 05,104.0,Model A,1983,428000.0,,1.36886216557438,103.897954352984
2012-05,HOUGANG,1.1691932195809347,06 TO 10,104.0,Model A,1986,428000.0,,1.36995412441592,103.881217930961
2012-05,HOUGANG,0.4851477994535882,01 TO 05,103.0,Model A,1992,428000.0,,1.37891942064788,103.891778631618
2012-05,HOUGANG,0.6815940806769595,11 TO 15,93.0,New Generation,1985,432000.0,,1.37044549024151,103.898588733978
2012-05,HOUGANG,1.0894322695151497,06 TO 10,101.0,Model A,1998,432800.0,,1.37639888861394,103.884100743983
2012-05,HOUGANG,1.1945186689783118,06 TO 10,90.0,Model A,2003,433000.0,,1.3804698748621,103.880038005477
2012-05,HOUGANG,1.1705391002302867,06 TO 10,100.0,Model A,1997,437000.0,,1.37806574390647,103.884040659173
2012-05,HOUGANG,1.600158005450713,01 TO 05,100.0,Model A,1999,438000.0,,1.37559305335225,103.878761073257
2012-05,HOUGANG,0.6950686638996774,01 TO 05,104.0,Model A,1983,440000.0,,1.36750458591712,103.897418323346
2012-05,HOUGANG,1.4974904395461508,01 TO 05,101.0,Model A,1999,440000.0,,1.37863450467064,103.877615544915
2012-05,HOUGANG,1.4501190002560298,01 TO 05,101.0,Model A,1998,441000.0,,1.37457017021599,103.879877813491
2012-05,HOUGANG,0.5416769335057717,06 TO 10,104.0,Model A,1989,445000.0,,1.37912950419349,103.890376362574
2012-05,HOUGANG,1.6408510648588923,01 TO 05,100.0,Model A,1999,447000.0,,1.37709316621942,103.877867170995
2012-05,HOUGANG,1.1739132082661123,01 TO 05,102.0,Model A,1997,448000.0,,1.35057934440741,103.889495942165
2012-05,HOUGANG,0.5035223353279369,06 TO 10,103.0,Model A,1990,452000.0,,1.37910259439562,103.895668378584
2012-05,HOUGANG,0.6951191467740636,11 TO 15,100.0,Model A,1997,452000.0,,1.3784910931246,103.889006350502
2012-05,HOUGANG,0.6727662833323573,06 TO 10,104.0,Model A,1985,453000.0,,1.37096742046403,103.88649685593
2012-05,HOUGANG,1.4974904395461508,16 TO 20,101.0,Model A,1999,455000.0,,1.37863450467064,103.877615544915
2012-05,HOUGANG,1.0019643838204206,06 TO 10,101.0,Model A,1997,458000.0,,1.35181593598792,103.888448131093
2012-05,HOUGANG,0.9626142426156258,01 TO 05,107.0,Model A,1987,458000.0,,1.37337022502161,103.884099363082
2012-05,HOUGANG,0.7554700866821743,01 TO 05,100.0,Model A,1998,458000.0,,1.37670290100056,103.888277047979
2012-05,HOUGANG,1.224751168993537,11 TO 15,90.0,Model A,2003,460000.0,,1.38044801592325,103.879579342737
2012-05,HOUGANG,0.9333992746435048,11 TO 15,90.0,Model A,2004,460000.0,,1.3823963211813,103.881385733203
2012-05,HOUGANG,0.3991229550692835,06 TO 10,103.0,Model A,1988,465000.0,,1.37440740122225,103.89056383733
2012-05,HOUGANG,1.0818555245299486,11 TO 15,100.0,Model A,1998,468000.0,,1.37499383603395,103.883486736367
2012-05,HOUGANG,1.0019643838204206,06 TO 10,101.0,Model A,1997,475000.0,,1.35181593598792,103.888448131093
2012-05,HOUGANG,0.493148879501842,11 TO 15,91.0,New Generation,1986,480000.0,,1.37450179829607,103.895709633695
2012-05,HOUGANG,0.6452278579262478,11 TO 15,113.0,Model A,1990,485887.0,,1.37720977790324,103.89384563357
2012-05,HOUGANG,0.6430563213400422,16 TO 20,101.0,Model A,2000,491500.0,,1.36268196108362,103.890391265295
2012-05,HOUGANG,0.9155936806386172,01 TO 05,119.0,Improved,1997,493000.0,,1.37833565598131,103.886553216485
2012-05,HOUGANG,0.9179959350047723,01 TO 05,118.0,Improved,1997,500000.0,,1.37746990324755,103.886929044359
2012-05,HOUGANG,0.496475027182849,06 TO 10,104.0,Model A,1984,505000.0,,1.35782377502387,103.888939725858
2012-05,HOUGANG,0.4292340158042581,01 TO 05,121.0,Improved,1987,508000.0,,1.37476319169365,103.890627101445
2012-05,HOUGANG,1.428458266491478,11 TO 15,116.0,Improved,1999,509000.0,,1.37822993629766,103.879696313869
2012-05,HOUGANG,0.6447993012389677,01 TO 05,121.0,Improved,1987,510000.0,,1.37280668545918,103.886904274267
2012-05,HOUGANG,1.5315265865933305,01 TO 05,116.0,Improved,1999,510000.0,,1.37663567897449,103.879787450961
2012-05,HOUGANG,0.7868577897106585,01 TO 05,122.0,Improved,1997,516000.0,,1.35164022372477,103.880486217946
2012-05,HOUGANG,1.5105186802824238,01 TO 05,116.0,Improved,1999,518000.0,,1.37816668318375,103.87836616705
2012-05,HOUGANG,1.0764408669116328,01 TO 05,122.0,Improved,1998,520000.0,,1.35146345874372,103.889319373277
2012-05,HOUGANG,1.5030999558494729,01 TO 05,121.0,Improved,1998,520000.0,,1.37356291019462,103.879184657596
2012-05,HOUGANG,1.1945186689783118,11 TO 15,110.0,Improved,2003,523000.0,,1.3804698748621,103.880038005477
2012-05,HOUGANG,0.6245714833357422,11 TO 15,121.0,Improved,1999,523000.0,,1.3759206561885,103.889190256015
2012-05,HOUGANG,0.31580124911964297,06 TO 10,106.0,Model A,1992,527000.0,,1.37063420184209,103.88979902893
2012-05,HOUGANG,0.3710117892140225,06 TO 10,105.0,Model A,1992,530000.0,,1.35693439635221,103.884512515118
2012-05,HOUGANG,1.008811188712021,11 TO 15,110.0,Improved,2004,530000.0,,1.38209501456331,103.880612695677
2012-05,HOUGANG,1.6655894804064915,06 TO 10,121.0,Improved,1999,530000.0,,1.37572957533559,103.8781874233
2012-05,HOUGANG,0.8323531380509909,11 TO 15,122.0,Improved,1986,545000.0,,1.37031263468239,103.88512562936
2012-05,HOUGANG,0.3710117892140225,11 TO 15,104.0,Model A,1992,550000.0,,1.35693439635221,103.884512515118
2012-05,HOUGANG,1.2930526963633753,01 TO 05,154.0,Maisonette,1987,557000.0,,1.37051742775071,103.879783573789
2012-05,HOUGANG,1.0481754258856155,11 TO 15,132.0,Model A,1985,560000.0,,1.35085299679097,103.88632991316
2012-05,HOUGANG,0.3710117892140225,11 TO 15,104.0,Model A,1992,570000.0,,1.35693439635221,103.884512515118
2012-05,HOUGANG,1.0481754258856155,01 TO 05,150.0,Model A-Maisonette,1985,576000.0,,1.35085299679097,103.88632991316
2012-05,HOUGANG,0.29059050872320646,06 TO 10,122.0,Improved,1992,585000.0,,1.37235645075277,103.894968078036
2012-05,HOUGANG,1.0481754258856155,01 TO 05,155.0,Maisonette,1984,585000.0,,1.35085299679097,103.88632991316
2012-05,HOUGANG,0.6430563213400422,06 TO 10,120.0,Improved,2000,588000.0,,1.36268196108362,103.890391265295
2012-05,HOUGANG,1.0044509718211616,01 TO 05,139.0,Apartment,1997,610000.0,,1.37895270193836,103.885264327075
2012-05,HOUGANG,0.6964236062271546,06 TO 10,147.0,Maisonette,1986,612888.0,,1.36564903485076,103.888263962373
2012-05,HOUGANG,1.4365977631225293,01 TO 05,142.0,Apartment,1998,625000.0,,1.37348307053932,103.879777763575
2012-05,HOUGANG,1.4442662265737842,11 TO 15,137.0,Apartment,1999,638000.0,,1.37822040565811,103.879420458522
2012-05,HOUGANG,0.4115918239721219,01 TO 05,144.0,Model A-Maisonette,1984,655000.0,,1.35782945982904,103.888000813967
2012-05,HOUGANG,0.38193893553297287,06 TO 10,142.0,Model A-Maisonette,1984,660000.0,,1.35813059742215,103.887899973852
2012-05,HOUGANG,0.6318244993294844,11 TO 15,141.0,Apartment,1999,660000.0,,1.37563704439197,103.888739165173
2012-05,HOUGANG,0.5093912615716638,06 TO 10,148.0,Maisonette,1991,665000.0,,1.37878098243894,103.895153601863
2012-05,HOUGANG,0.4975463702893494,06 TO 10,145.0,Maisonette,1988,671000.0,,1.37583341032049,103.891885076183
2012-05,HOUGANG,0.572409774336873,06 TO 10,150.0,Maisonette,1984,785000.0,,1.35662141874805,103.888857749393
2012-05,HOUGANG,0.572409774336873,06 TO 10,156.0,Maisonette,1984,800000.0,,1.35662141874805,103.888857749393
2012-05,JURONG EAST,1.5100270054477198,01 TO 05,74.0,Improved,1982,274000.0,,1.3210261097978,103.748313133948
2012-05,JURONG EAST,1.5100270054477198,01 TO 05,74.0,Improved,1982,282000.0,,1.3210261097978,103.748313133948
2012-05,JURONG EAST,1.6783813231968252,01 TO 05,73.0,Improved,1979,285000.0,,1.31900921124333,103.747433142313
2012-05,JURONG EAST,1.479169159303504,01 TO 05,68.0,New Generation,1985,290500.0,,1.32012627849168,103.739888486506
2012-05,JURONG EAST,1.3477962736456528,01 TO 05,68.0,New Generation,1985,295000.0,,1.32110255874093,103.741674029792
2012-05,JURONG EAST,1.4721670798190116,01 TO 05,74.0,Improved,1977,295000.0,,1.31997450302269,103.742739188864
2012-05,JURONG EAST,1.4721670798190116,06 TO 10,77.0,Improved,1977,312000.0,,1.31997450302269,103.742739188864
2012-05,JURONG EAST,1.416639680025339,01 TO 05,83.0,Simplified,1986,316000.0,,1.32137709718444,103.737577593659
2012-05,JURONG EAST,0.5856620277289571,06 TO 10,74.0,Model A,1984,317000.0,,1.34730790760381,103.734583963199
2012-05,JURONG EAST,0.647366236496715,01 TO 05,67.0,New Generation,1983,325000.0,,1.33866911059386,103.740292528065
2012-05,JURONG EAST,0.7157936037153754,01 TO 05,67.0,New Generation,1984,330000.0,,1.33993327217519,103.738514477739
2012-05,JURONG EAST,0.37026378220292316,06 TO 10,67.0,New Generation,1983,333000.0,,1.34404144956674,103.735500080389
2012-05,JURONG EAST,0.7111010697390998,06 TO 10,67.0,New Generation,1983,334000.0,,1.34451804267549,103.738630332612
2012-05,JURONG EAST,0.4380521407374937,06 TO 10,67.0,New Generation,1981,337000.0,,1.33979148822906,103.735502765561
2012-05,JURONG EAST,0.7576712423252265,06 TO 10,67.0,New Generation,1983,338000.0,,1.33889493784685,103.73855509854
2012-05,JURONG EAST,0.9910978487950886,06 TO 10,67.0,New Generation,1983,340000.0,,1.34206406490644,103.743306656115
2012-05,JURONG EAST,0.5762748707907701,01 TO 05,68.0,New Generation,1983,343000.0,,1.33701100762294,103.738787314099
2012-05,JURONG EAST,0.4733412811378184,06 TO 10,67.0,New Generation,1984,344000.0,,1.34208650043068,103.736825653173
2012-05,JURONG EAST,0.3248620832162117,06 TO 10,67.0,New Generation,1983,346000.0,,1.34465302453655,103.734485227961
2012-05,JURONG EAST,0.5315572797021595,06 TO 10,79.0,Model A,1984,347000.0,,1.34715455988215,103.733348701413
2012-05,JURONG EAST,0.7672543323494395,11 TO 15,74.0,Model A,1983,350000.0,,1.34920755762646,103.731256052741
2012-05,JURONG EAST,0.33347792955661515,01 TO 05,74.0,Model A,1986,360000.0,,1.34483235593159,103.730778253202
2012-05,JURONG EAST,1.6783813231968252,06 TO 10,86.0,Improved,1979,360000.0,,1.31900921124333,103.747433142313
2012-05,JURONG EAST,0.5762748707907701,11 TO 15,68.0,New Generation,1983,365000.0,,1.33701100762294,103.738787314099
2012-05,JURONG EAST,1.3869531855984862,01 TO 05,98.0,New Generation,1985,370000.0,,1.32075391757793,103.741600208874
2012-05,JURONG EAST,0.7576712423252265,01 TO 05,82.0,New Generation,1983,373000.0,,1.33889493784685,103.73855509854
2012-05,JURONG EAST,1.300362388424526,01 TO 05,99.0,New Generation,1981,375000.0,,1.32158737897173,103.740986913838
2012-05,JURONG EAST,1.300362388424526,11 TO 15,103.0,New Generation,1981,380000.0,,1.32158737897173,103.740986913838
2012-05,JURONG EAST,0.6305538228426368,06 TO 10,82.0,New Generation,1981,395000.0,,1.3411274954664,103.738101187795
2012-05,JURONG EAST,0.6386618232319985,01 TO 05,91.0,New Generation,1984,397000.0,,1.34033241177285,103.737928007136
2012-05,JURONG EAST,1.479169159303504,11 TO 15,93.0,New Generation,1985,398000.0,,1.32012627849168,103.739888486506
2012-05,JURONG EAST,0.7928195631221874,01 TO 05,90.0,New Generation,1982,400000.0,,1.34316585637535,103.73967649195
2012-05,JURONG EAST,1.2330198402045214,06 TO 10,107.0,Model A,1993,405000.0,,1.32307929386097,103.737791107104
2012-05,JURONG EAST,0.47420186872911446,06 TO 10,94.0,New Generation,1981,410000.0,,1.33879791361243,103.734807724832
2012-05,JURONG EAST,0.7976798181828453,01 TO 05,104.0,Model A,1983,417000.0,,1.34953251705686,103.731532178493
2012-05,JURONG EAST,0.7143178059710856,01 TO 05,104.0,Model A,1984,418000.0,,1.34835818598708,103.730092202588
2012-05,JURONG EAST,0.7331560373172852,06 TO 10,105.0,Model A,1984,434000.0,,1.34875786021291,103.730708675043
2012-05,JURONG EAST,0.647366236496715,01 TO 05,97.0,New Generation,1983,438000.0,,1.33866911059386,103.740292528065
2012-05,JURONG EAST,0.853885518140681,01 TO 05,90.0,Model A2,1998,439000.0,,1.33524974853106,103.749712502859
2012-05,JURONG EAST,1.2595815848319087,06 TO 10,90.0,Model A,2003,441000.0,,1.32221816738912,103.745058666424
2012-05,JURONG EAST,0.853885518140681,01 TO 05,92.0,Model A2,1998,443000.0,,1.33524974853106,103.749712502859
